Artist_Name,Album_Name,Genre,Track_Name,UnitPrice,InvoiceTrack_Price
The Who,My Generation - The Very Best Of The Who,Rock,Magic Bus,0.99,1.98
The Who,My Generation - The Very Best Of The Who,Rock,Pinball Wizard,0.99,13.86
The Who,My Generation - The Very Best Of The Who,Rock,The Seeker,0.99,1.98
The Who,My Generation - The Very Best Of The Who,Rock,Baba O'Riley,0.99,5.94
The Who,My Generation - The Very Best Of The Who,Rock,Won't Get Fooled Again (Full Length Version),0.99,3.96
The Who,My Generation - The Very Best Of The Who,Rock,Let's See Action,0.99,13.86
The Who,My Generation - The Very Best Of The Who,Rock,5.15,0.99,3.96
The Who,My Generation - The Very Best Of The Who,Rock,Join Together,0.99,5.94
The Who,My Generation - The Very Best Of The Who,Rock,Squeeze Box,0.99,3.96
The Who,My Generation - The Very Best Of The Who,Rock,Who Are You (Single Edit Version),0.99,
The Who,My Generation - The Very Best Of The Who,Rock,You Better You Bet,0.99,13.86
The Who,My Generation - The Very Best Of The Who,Rock,You Better You Bet,0.99,3.96
Tim Maia,Serie Sem Limite (Disc 1),Latin,Primavera,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 1),Latin,Chocolate,0.99,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Azul Da Cor Do Mar,0.99,
Tim Maia,Serie Sem Limite (Disc 1),Latin,O Descobridor Dos Sete Mares,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 1),Latin,Até Que Enfim Encontrei Você,0.99,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Coroné Antonio Bento,0.99,
Tim Maia,Serie Sem Limite (Disc 1),Latin,New Love,0.99,8.91
Tim Maia,Serie Sem Limite (Disc 1),Latin,Não Vou Ficar,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 1),Latin,Música No Ar,0.99,13.86
Tim Maia,Serie Sem Limite (Disc 1),Latin,Música No Ar,0.99,0.99
Tim Maia,Serie Sem Limite (Disc 1),Latin,Salve Nossa Senhora,0.99,1.98
Tim Maia,Serie Sem Limite (Disc 1),Latin,Você Fugiu,0.99,1.98
Tim Maia,Serie Sem Limite (Disc 1),Latin,Cristina Nº 2,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 1),Latin,Compadre,0.99,1.98
Tim Maia,Serie Sem Limite (Disc 1),Latin,Compadre,0.99,8.91
Tim Maia,Serie Sem Limite (Disc 1),Latin,Over Again,0.99,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Réu Confesso,0.99,1.98
Tim Maia,Serie Sem Limite (Disc 2),Latin,O Que Me Importa,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 2),Latin,Gostava Tanto De Você,0.99,3.96
Tim Maia,Serie Sem Limite (Disc 2),Latin,Você,0.99,13.86
Tim Maia,Serie Sem Limite (Disc 2),Latin,Não Quero Dinheiro,0.99,3.96
Tim Maia,Serie Sem Limite (Disc 2),Latin,Não Quero Dinheiro,0.99,8.91
Tim Maia,Serie Sem Limite (Disc 2),Latin,Eu Amo Você,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 2),Latin,A Festa Do Santo Reis,0.99,3.96
Tim Maia,Serie Sem Limite (Disc 2),Latin,I Don't Know What To Do With Myself,0.99,
Tim Maia,Serie Sem Limite (Disc 2),Latin,Padre Cícero,0.99,3.96
Tim Maia,Serie Sem Limite (Disc 2),Latin,Nosso Adeus,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 2),Latin,Canário Do Reino,0.99,8.91
Tim Maia,Serie Sem Limite (Disc 2),Latin,Preciso Ser Amado,0.99,
Tim Maia,Serie Sem Limite (Disc 2),Latin,Balanço,0.99,5.94
Tim Maia,Serie Sem Limite (Disc 2),Latin,Preciso Aprender A Ser Só,0.99,
Tim Maia,Serie Sem Limite (Disc 2),Latin,Esta É A Canção,0.99,
Tim Maia,Serie Sem Limite (Disc 2),Latin,Formigueiro,0.99,10.91
Titãs,Acústico,Alternative & Punk,Comida,0.99,5.94
Titãs,Acústico,Alternative & Punk,Comida,0.99,8.91
Titãs,Acústico,Alternative & Punk,Go Back,0.99,0.99
Titãs,Acústico,Alternative & Punk,Prá Dizer Adeus,0.99,1.98
Titãs,Acústico,Alternative & Punk,Família,0.99,1.98
Titãs,Acústico,Alternative & Punk,Os Cegos Do Castelo,0.99,5.94
Titãs,Acústico,Alternative & Punk,O Pulso,0.99,1.98
Titãs,Acústico,Alternative & Punk,O Pulso,0.99,10.91
Titãs,Acústico,Alternative & Punk,Marvin,0.99,8.91
Titãs,Acústico,Alternative & Punk,Nem 5 Minutos Guardados,0.99,1.98
Titãs,Acústico,Alternative & Punk,Flores,0.99,5.94
Titãs,Acústico,Alternative & Punk,Palavras,0.99,3.96
Titãs,Acústico,Alternative & Punk,Hereditário,0.99,
Titãs,Acústico,Alternative & Punk,A Melhor Forma,0.99,3.96
Titãs,Acústico,Alternative & Punk,A Melhor Forma,0.99,10.91
Titãs,Acústico,Alternative & Punk,Cabeça Dinossauro,0.99,5.94
Titãs,Acústico,Alternative & Punk,Cabeça Dinossauro,0.99,8.91
Titãs,Acústico,Alternative & Punk,32 Dentes,0.99,3.96
Titãs,Acústico,Alternative & Punk,Bichos Escrotos (Vinheta),0.99,
Titãs,Acústico,Alternative & Punk,Não Vou Lutar,0.99,3.96
Titãs,Acústico,Alternative & Punk,Homem Primata (Vinheta),0.99,5.94
Titãs,Acústico,Alternative & Punk,Homem Primata,0.99,10.91
Titãs,Acústico,Alternative & Punk,Polícia (Vinheta),0.99,8.91
Titãs,Acústico,Alternative & Punk,Querem Meu Sangue,0.99,6.94
Titãs,Acústico,Alternative & Punk,Diversão,0.99,
Titãs,Acústico,Alternative & Punk,Televisão,0.99,
Titãs,Volume Dois,Alternative & Punk,Sonifera Ilha,0.99,14.91
Titãs,Volume Dois,Alternative & Punk,Lugar Nenhum,0.99,6.94
Titãs,Volume Dois,Alternative & Punk,Lugar Nenhum,0.99,10.91
Titãs,Volume Dois,Alternative & Punk,Sua Impossivel Chance,0.99,8.91
Titãs,Volume Dois,Alternative & Punk,Desordem,0.99,
Titãs,Volume Dois,Alternative & Punk,Não Vou Me Adaptar,0.99,
Titãs,Volume Dois,Alternative & Punk,Domingo,0.99,6.94
Titãs,Volume Dois,Alternative & Punk,Amanhã Não Se Sabe,0.99,14.91
Titãs,Volume Dois,Alternative & Punk,Caras Como Eu,0.99,10.91
Titãs,Volume Dois,Alternative & Punk,Senhora E Senhor,0.99,
Titãs,Volume Dois,Alternative & Punk,Era Uma Vez,0.99,6.94
Titãs,Volume Dois,Alternative & Punk,Miséria,0.99,
Titãs,Volume Dois,Alternative & Punk,Insensível,0.99,25.86
Titãs,Volume Dois,Alternative & Punk,Eu E Ela,0.99,14.91
Titãs,Volume Dois,Alternative & Punk,Toda Cor,0.99,6.94
Titãs,Volume Dois,Alternative & Punk,Toda Cor,0.99,10.91
Titãs,Volume Dois,Alternative & Punk,É Preciso Saber Viver,0.99,
Titãs,Volume Dois,Alternative & Punk,Senhor Delegado/Eu Não Aguento,0.99,
Battlestar Galactica,Battlestar Galactica: The Story So Far,Science Fiction,Battlestar Galactica: The Story So Far,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,Occupation / Precipice,1.99,6.94
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,"Exodus, Pt. 1",1.99,14.91
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,"Exodus, Pt. 2",1.99,10.91
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,Collaborators,1.99,25.86
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,Torn,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,A Measure of Salvation,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,Hero,1.99,17.91
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,Unfinished Business,1.99,14.91
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,The Passage,1.99,10.91
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,The Eye of Jupiter,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,Rapture,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,Taking a Break from All Your Worries,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,The Woman King,1.99,17.91
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,The Woman King,1.99,25.86
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,A Day In the Life,1.99,14.91
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,Dirty Hands,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,Maelstrom,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,The Son Also Rises,1.99,
Battlestar Galactica,"Battlestar Galactica, Season 3",Sci Fi & Fantasy,"Crossroads, Pt. 1",1.99,23.86
Battlestar Galactica,"Battlestar Galactica, Season 3",Sci Fi & Fantasy,"Crossroads, Pt. 2",1.99,17.91
Heroes,"Heroes, Season 1",TV Shows,Genesis,1.99,14.91
Heroes,"Heroes, Season 1",Drama,Don't Look Back,1.99,
Heroes,"Heroes, Season 1",Drama,One Giant Leap,1.99,25.86
Heroes,"Heroes, Season 1",Drama,Collision,1.99,
Heroes,"Heroes, Season 1",Drama,Hiros,1.99,
Heroes,"Heroes, Season 1",Drama,Better Halves,1.99,17.91
Heroes,"Heroes, Season 1",TV Shows,Nothing to Hide,1.99,14.91
Heroes,"Heroes, Season 1",Drama,Seven Minutes to Midnight,1.99,23.86
Heroes,"Heroes, Season 1",Drama,Homecoming,1.99,
Heroes,"Heroes, Season 1",TV Shows,Six Months Ago,1.99,
Heroes,"Heroes, Season 1",Drama,Fallout,1.99,
Heroes,"Heroes, Season 1",Drama,The Fix,1.99,17.91
Heroes,"Heroes, Season 1",Drama,The Fix,1.99,25.86
Heroes,"Heroes, Season 1",Drama,Distractions,1.99,14.91
Heroes,"Heroes, Season 1",Drama,Run!,1.99,
Heroes,"Heroes, Season 1",Drama,Unexpected,1.99,
Heroes,"Heroes, Season 1",Drama,Company Man,1.99,
Heroes,"Heroes, Season 1",Drama,Company Man,1.99,23.86
Heroes,"Heroes, Season 1",Drama,Parasite,1.99,17.91
Heroes,"Heroes, Season 1",Drama,.07%,1.99,
Heroes,"Heroes, Season 1",Drama,Five Years Gone,1.99,
Heroes,"Heroes, Season 1",Drama,The Hard Part,1.99,16.86
Heroes,"Heroes, Season 1",Drama,Landslide,1.99,
Heroes,"Heroes, Season 1",Drama,How to Stop an Exploding Man,1.99,21.86
Heroes,"Heroes, Season 1",Drama,How to Stop an Exploding Man,1.99,1.99
Lost,"Lost, Season 3",TV Shows,A Tale of Two Cities,1.99,
Lost,"Lost, Season 3",Drama,The Glass Ballerina,1.99,17.91
Lost,"Lost, Season 3",TV Shows,Further Instructions,1.99,
Lost,"Lost, Season 3",Drama,Every Man for Himself,1.99,
Lost,"Lost, Season 3",TV Shows,The Cost of Living,1.99,
Lost,"Lost, Season 3",TV Shows,I Do,1.99,17.91
Lost,"Lost, Season 3",Drama,Not In Portland,1.99,
Lost,"Lost, Season 3",Drama,Not In Portland,1.99,
Lost,"Lost, Season 3",Drama,Flashes Before Your Eyes,1.99,
Lost,"Lost, Season 3",Drama,Lost Survival Guide,1.99,23.86
Lost,"Lost, Season 3",Drama,Stranger In a Strange Land,1.99,25.86
Lost,"Lost, Season 3",Drama,Tricia Tanaka Is Dead,1.99,
Lost,"Lost, Season 3",Drama,Enter 77,1.99,23.86
Lost,"Lost, Season 3",Drama,Par Avion,1.99,25.86
Lost,"Lost, Season 3",Drama,The Man from Tallahassee,1.99,
Lost,"Lost, Season 3",Drama,Exposé,1.99,23.86
Lost,"Lost, Season 3",Drama,Left Behind,1.99,
Lost,"Lost, Season 3",Drama,One of Us,1.99,
Lost,"Lost, Season 3",Drama,Catch-22,1.99,23.86
Lost,"Lost, Season 3",Drama,D.O.C.,1.99,
Lost,"Lost, Season 3",Drama,The Brig,1.99,
Lost,"Lost, Season 3",Drama,The Man Behind the Curtain,1.99,21.86
Lost,"Lost, Season 3",Drama,Greatest Hits,1.99,
Lost,"Lost, Season 3",Drama,Through a Looking Glass,1.99,2.98
Lost,"Lost, Season 3",Drama,"Through the Looking Glass, Pt. 2",1.99,
Lost,"Lost, Season 3",Drama,"Through the Looking Glass, Pt. 1",1.99,3.98
Lost,"Lost, Season 1",TV Shows,"Lost (Pilot, Part 1) [Premiere]",1.99,
Lost,"Lost, Season 1",TV Shows,"Lost (Pilot, Part 2)",1.99,
Lost,"Lost, Season 1",TV Shows,Tabula Rasa,1.99,
Lost,"Lost, Season 1",TV Shows,Walkabout,1.99,17.91
Lost,"Lost, Season 1",TV Shows,Walkabout,1.99,25.86
Lost,"Lost, Season 1",TV Shows,White Rabbit,1.99,
Lost,"Lost, Season 1",TV Shows,House of the Rising Sun,1.99,23.86
Lost,"Lost, Season 1",TV Shows,The Moth,1.99,25.86
Lost,"Lost, Season 1",TV Shows,Confidence Man,1.99,
Lost,"Lost, Season 1",TV Shows,Solitary,1.99,18.86
Lost,"Lost, Season 1",TV Shows,Raised By Another,1.99,
Lost,"Lost, Season 1",TV Shows,All the Best Cowboys Have Daddy Issues,1.99,
Lost,"Lost, Season 1",TV Shows,Whatever the Case May Be,1.99,
Lost,"Lost, Season 1",TV Shows,Hearts and Minds,1.99,
Lost,"Lost, Season 1",TV Shows,Special,1.99,
Lost,"Lost, Season 1",TV Shows,Homecoming,1.99,18.86
Lost,"Lost, Season 1",TV Shows,Outlaws,1.99,25.86
Lost,"Lost, Season 1",TV Shows,...In Translation,1.99,
Lost,"Lost, Season 1",TV Shows,Numbers,1.99,
Lost,"Lost, Season 1",TV Shows,Deus Ex Machina,1.99,25.86
Lost,"Lost, Season 1",TV Shows,Do No Harm,1.99,
Lost,"Lost, Season 1",TV Shows,The Greater Good,1.99,
Lost,"Lost, Season 1",TV Shows,Born to Run,1.99,18.86
Lost,"Lost, Season 1",TV Shows,Exodus (Part 1),1.99,
Lost,"Lost, Season 1",TV Shows,Exodus (Part 2) [Season Finale],1.99,21.86
Lost,"Lost, Season 1",TV Shows,Exodus (Part 3) [Season Finale],1.99,
Lost,"Lost, Season 2",TV Shows,"Man of Science, Man of Faith (Premiere)",1.99,25.86
Lost,"Lost, Season 2",TV Shows,Adrift,1.99,21.86
Lost,"Lost, Season 2",TV Shows,Orientation,1.99,23.86
Lost,"Lost, Season 2",TV Shows,Everybody Hates Hugo,1.99,
Lost,"Lost, Season 2",TV Shows,...And Found,1.99,21.86
Lost,"Lost, Season 2",TV Shows,Abandoned,1.99,
Lost,"Lost, Season 2",TV Shows,The Other 48 Days,1.99,21.86
Lost,"Lost, Season 2",TV Shows,Collision,1.99,
Lost,"Lost, Season 2",TV Shows,What Kate Did,1.99,
Lost,"Lost, Season 2",TV Shows,The 23rd Psalm,1.99,21.86
Lost,"Lost, Season 2",Drama,The Hunting Party,1.99,
Lost,"Lost, Season 2",Drama,Fire + Water,1.99,18.86
Lost,"Lost, Season 2",TV Shows,The Long Con,1.99,21.86
Lost,"Lost, Season 2",Drama,One of Them,1.99,
Lost,"Lost, Season 2",Drama,Maternity Leave,1.99,
Lost,"Lost, Season 2",Drama,The Whole Truth,1.99,21.86
Lost,"Lost, Season 2",Drama,Lockdown,1.99,
Lost,"Lost, Season 2",TV Shows,Dave,1.99,18.86
Lost,"Lost, Season 2",TV Shows,S.O.S.,1.99,21.86
Lost,"Lost, Season 2",Drama,Two for the Road,1.99,
Lost,"Lost, Season 2",TV Shows,"""?""",1.99,23.86
Lost,"Lost, Season 2",TV Shows,Three Minutes,1.99,
Lost,"Lost, Season 2",Drama,"Live Together, Die Alone, Pt. 1",1.99,25.86
Lost,"Lost, Season 2",TV Shows,"Live Together, Die Alone, Pt. 2",1.99,
Lost,"LOST, Season 4",Drama,"Past, Present, and Future",1.99,16.86
Lost,"LOST, Season 4",Drama,The Beginning of the End,1.99,9.91
Lost,"LOST, Season 4",Drama,LOST Season 4 Trailer,1.99,
Lost,"LOST, Season 4",Drama,LOST In 8:15,1.99,
Lost,"LOST, Season 4",Drama,Confirmed Dead,1.99,
Lost,"LOST, Season 4",Drama,The Economist,1.99,15.86
Lost,"LOST, Season 4",TV Shows,Eggtown,1.99,
Lost,"LOST, Season 4",Drama,The Constant,1.99,
Lost,"LOST, Season 4",Drama,The Other Woman,1.99,
Lost,"LOST, Season 4",TV Shows,Ji Yeon,1.99,16.86
Lost,"LOST, Season 4",TV Shows,Meet Kevin Johnson,1.99,15.86
Lost,"LOST, Season 4",Drama,The Shape of Things to Come,1.99,
Lost,"LOST, Season 4",Drama,Something Nice Back Home,1.99,15.86
Lost,"LOST, Season 4",Drama,Cabin Fever,1.99,
Lost,"LOST, Season 4",Drama,"There's No Place Like Home, Pt. 1",1.99,
Lost,"LOST, Season 4",Drama,"There's No Place Like Home, Pt. 2",1.99,
Lost,"LOST, Season 4",Drama,"There's No Place Like Home, Pt. 3",1.99,16.86
U2,Achtung Baby,Rock,Zoo Station,0.99,
U2,Achtung Baby,Rock,Even Better Than The Real Thing,0.99,23.86
U2,Achtung Baby,Rock,One,0.99,18.86
U2,Achtung Baby,Rock,Until The End Of The World,0.99,
U2,Achtung Baby,Rock,Who's Gonna Ride Your Wild Horses,0.99,
U2,Achtung Baby,Rock,So Cruel,0.99,25.86
U2,Achtung Baby,Rock,The Fly,0.99,21.86
U2,Achtung Baby,Rock,Mysterious Ways,0.99,
U2,Achtung Baby,Rock,Tryin' To Throw Your Arms Around The World,0.99,
U2,Achtung Baby,Rock,Ultraviolet (Light My Way),0.99,
U2,Achtung Baby,Rock,Acrobat,0.99,23.86
U2,Achtung Baby,Rock,Love Is Blindness,0.99,18.86
U2,All That You Can't Leave Behind,Rock,Beautiful Day,0.99,
U2,All That You Can't Leave Behind,Rock,Stuck In A Moment You Can't Get Out Of,0.99,
U2,All That You Can't Leave Behind,Rock,Elevation,0.99,
U2,All That You Can't Leave Behind,Rock,Walk On,0.99,21.86
U2,All That You Can't Leave Behind,Rock,Kite,0.99,
U2,All That You Can't Leave Behind,Rock,In A Little While,0.99,
U2,All That You Can't Leave Behind,Rock,Wild Honey,0.99,
U2,All That You Can't Leave Behind,Rock,Peace On Earth,0.99,23.86
U2,All That You Can't Leave Behind,Rock,Peace On Earth,0.99,0.99
U2,All That You Can't Leave Behind,Rock,When I Look At The World,0.99,18.86
U2,All That You Can't Leave Behind,Rock,When I Look At The World,0.99,1.98
U2,All That You Can't Leave Behind,Rock,New York,0.99,1.98
U2,All That You Can't Leave Behind,Rock,Grace,0.99,
U2,B-Sides 1980-1990,Rock,The Three Sunrises,0.99,1.98
U2,B-Sides 1980-1990,Rock,Spanish Eyes,0.99,21.86
U2,B-Sides 1980-1990,Rock,Sweetest Thing,0.99,1.98
U2,B-Sides 1980-1990,Rock,Love Comes Tumbling,0.99,
U2,B-Sides 1980-1990,Rock,Bass Trap,0.99,3.96
U2,B-Sides 1980-1990,Rock,Dancing Barefoot,0.99,23.86
U2,B-Sides 1980-1990,Rock,Everlasting Love,0.99,18.86
U2,B-Sides 1980-1990,Rock,Everlasting Love,0.99,3.96
U2,B-Sides 1980-1990,Rock,Unchained Melody,0.99,
U2,B-Sides 1980-1990,Rock,Walk To The Water,0.99,3.96
U2,B-Sides 1980-1990,Rock,Luminous Times (Hold On To Love),0.99,
U2,B-Sides 1980-1990,Rock,Hallelujah Here She Comes,0.99,21.86
U2,B-Sides 1980-1990,Rock,Hallelujah Here She Comes,0.99,3.96
U2,B-Sides 1980-1990,Rock,Silver And Gold,0.99,
U2,B-Sides 1980-1990,Rock,Endless Deep,0.99,
U2,B-Sides 1980-1990,Rock,A Room At The Heartbreak Hotel,0.99,
U2,B-Sides 1980-1990,Rock,"Trash, Trampoline And The Party Girl",0.99,5.94
U2,How To Dismantle An Atomic Bomb,Rock,Vertigo,0.99,18.86
U2,How To Dismantle An Atomic Bomb,Rock,Miracle Drug,0.99,
U2,How To Dismantle An Atomic Bomb,Rock,Sometimes You Can't Make It On Your Own,0.99,
U2,How To Dismantle An Atomic Bomb,Rock,Love And Peace Or Else,0.99,5.94
U2,How To Dismantle An Atomic Bomb,Rock,City Of Blinding Lights,0.99,21.86
U2,How To Dismantle An Atomic Bomb,Rock,City Of Blinding Lights,0.99,0.99
U2,How To Dismantle An Atomic Bomb,Rock,All Because Of You,0.99,1.98
U2,How To Dismantle An Atomic Bomb,Rock,A Man And A Woman,0.99,1.98
U2,How To Dismantle An Atomic Bomb,Rock,Crumbs From Your Table,0.99,5.94
U2,How To Dismantle An Atomic Bomb,Rock,One Step Closer,0.99,1.98
U2,How To Dismantle An Atomic Bomb,Rock,Original Of The Species,0.99,18.86
U2,How To Dismantle An Atomic Bomb,Rock,Yahweh,0.99,1.98
U2,Pop,Rock,Discotheque,0.99,5.94
U2,Pop,Rock,Do You Feel Loved,0.99,3.96
U2,Pop,Rock,Mofo,0.99,21.86
U2,Pop,Rock,If God Will Send His Angels,0.99,3.96
U2,Pop,Rock,Staring At The Sun,0.99,5.94
U2,Pop,Rock,Last Night On Earth,0.99,3.96
U2,Pop,Rock,Gone,0.99,
U2,Pop,Rock,Miami,0.99,18.86
U2,Pop,Rock,Miami,0.99,3.96
U2,Pop,Rock,The Playboy Mansion,0.99,5.94
U2,Pop,Rock,If You Wear That Velvet Dress,0.99,
U2,Pop,Rock,Please,0.99,
U2,Pop,Rock,Wake Up Dead Man,0.99,5.94
U2,Rattle And Hum,Rock,Helter Skelter,0.99,
U2,Rattle And Hum,Rock,Van Diemen's Land,0.99,
U2,Rattle And Hum,Rock,Desire,0.99,8.91
U2,Rattle And Hum,Rock,Hawkmoon 269,0.99,5.94
U2,Rattle And Hum,Rock,All Along The Watchtower,0.99,18.86
U2,Rattle And Hum,Rock,All Along The Watchtower,0.99,0.99
U2,Rattle And Hum,Rock,I Still Haven't Found What I'm Looking for,0.99,1.98
U2,Rattle And Hum,Rock,Freedom For My People,0.99,1.98
U2,Rattle And Hum,Rock,Silver And Gold,0.99,5.94
U2,Rattle And Hum,Rock,Pride (In The Name Of Love),0.99,1.98
U2,Rattle And Hum,Rock,Pride (In The Name Of Love),0.99,8.91
U2,Rattle And Hum,Rock,Angel Of Harlem,0.99,
U2,Rattle And Hum,Rock,Love Rescue Me,0.99,1.98
U2,Rattle And Hum,Rock,When Love Comes To Town,0.99,5.94
U2,Rattle And Hum,Rock,Heartland,0.99,3.96
U2,Rattle And Hum,Rock,God Part II,0.99,18.86
U2,Rattle And Hum,Rock,The Star Spangled Banner,0.99,3.96
U2,Rattle And Hum,Rock,The Star Spangled Banner,0.99,8.91
U2,Rattle And Hum,Rock,Bullet The Blue Sky,0.99,5.94
U2,Rattle And Hum,Rock,All I Want Is You,0.99,3.96
U2,The Best Of 1980-1990,Rock,Pride (In The Name Of Love),0.99,
U2,The Best Of 1980-1990,Rock,New Year's Day,0.99,3.96
U2,The Best Of 1980-1990,Rock,With Or Without You,0.99,5.94
U2,The Best Of 1980-1990,Rock,I Still Haven't Found What I'm Looking For,0.99,8.91
U2,The Best Of 1980-1990,Rock,Sunday Bloody Sunday,0.99,
U2,The Best Of 1980-1990,Rock,Bad,0.99,5.94
U2,The Best Of 1980-1990,Rock,Where The Streets Have No Name,0.99,
U2,The Best Of 1980-1990,Rock,I Will Follow,0.99,
U2,The Best Of 1980-1990,Rock,The Unforgettable Fire,0.99,8.91
U2,The Best Of 1980-1990,Rock,Sweetest Thing,0.99,5.94
U2,The Best Of 1980-1990,Rock,Sweetest Thing,0.99,8.91
U2,The Best Of 1980-1990,Rock,Desire,0.99,0.99
U2,The Best Of 1980-1990,Rock,When Love Comes To Town,0.99,1.98
U2,The Best Of 1980-1990,Rock,Angel Of Harlem,0.99,1.98
U2,The Best Of 1980-1990,Rock,All I Want Is You,0.99,5.94
U2,War,Rock,Sunday Bloody Sunday,0.99,1.98
U2,War,Rock,Sunday Bloody Sunday,0.99,8.91
U2,War,Rock,Seconds,0.99,8.91
U2,War,Rock,New Year's Day,0.99,1.98
U2,War,Rock,Like A Song...,0.99,5.94
U2,War,Rock,Drowning Man,0.99,3.96
U2,War,Rock,The Refugee,0.99,
U2,War,Rock,Two Hearts Beat As One,0.99,3.96
U2,War,Rock,Two Hearts Beat As One,0.99,8.91
U2,War,Rock,Red Light,0.99,5.94
U2,War,Rock,Red Light,0.99,8.91
U2,War,Rock,Surrender,0.99,3.96
U2,War,Rock,"""40""",0.99,
U2,Zooropa,Rock,Zooropa,0.99,3.96
U2,Zooropa,Rock,Babyface,0.99,5.94
U2,Zooropa,Rock,Numb,0.99,8.91
U2,Zooropa,Rock,Lemon,0.99,8.91
U2,Zooropa,Rock,"Stay (Faraway, So Close!)",0.99,5.94
U2,Zooropa,Rock,Daddy's Gonna Pay For Your Crashed Car,0.99,
U2,Zooropa,Rock,Some Days Are Better Than Others,0.99,
U2,Zooropa,Rock,The First Time,0.99,8.91
U2,Zooropa,Rock,Dirty Day,0.99,5.94
U2,Zooropa,Rock,Dirty Day,0.99,8.91
U2,Zooropa,Rock,The Wanderer,0.99,8.91
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Instant Karma,0.99,8.94
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,#9 Dream,0.99,3.96
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Mother,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Give Peace a Chance,0.99,3.96
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Give Peace a Chance,0.99,10.91
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Cold Turkey,0.99,8.94
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Whatever Gets You Thru the Night,0.99,3.96
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,I'm Losing You,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Gimme Some Truth,0.99,3.96
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,"Oh, My Love",0.99,8.94
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Imagine,0.99,10.91
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Nobody Told Me,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Jealous Guy,0.99,5.94
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Working Class Hero,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Power to the People,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Imagine,0.99,8.91
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Beautiful Boy,0.99,5.94
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Beautiful Boy,0.99,10.91
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Isolation,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Watching the Wheels,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Grow Old With Me,0.99,
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Gimme Some Truth,0.99,5.94
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,[Just Like] Starting Over,0.99,8.91
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,God,0.99,10.91
U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop,Real Love,0.99,
UB40,UB40 The Best Of - Volume Two [UK],Reggae,Breakfast In Bed,0.99,
